datetime,service,total_rideshare_cost_mean,trip_count,trip_miles_mean,trip_time_mean,tips_mean,congestion_surcharge_mean,is_weekend_mode,temp,feelslike,precip,snow,windspeed,cloudcover,visibility,uvindex,conditions
2024-03-17 19:00:00,lyft,51.38010447761194,8040,5.240086069651741,1113.6985074626866,1.1732039800995024,1.040143034825871,True,57,57,0.0,0.0,12,15,9,0,2
2024-03-17 20:00:00,lyft,51.100844084039814,8139,5.44007543924315,1108.7269934881435,1.1357132325838557,1.0494532497849858,True,56,56,0.0,0.0,5,15,9,0,2
2024-03-17 21:00:00,lyft,48.11904013508247,7699,5.149845174698013,1041.154825301987,1.0164722691258603,1.0787115209767502,True,54,54,0.0,0.0,1,8,9,0,2
2024-03-17 22:00:00,lyft,49.111423236514526,7230,5.452562378976487,1057.8449515905947,1.0063817427385893,1.0224066390041493,True,52,52,0.0,0.0,5,37,9,0,1
2024-03-17 23:00:00,lyft,57.37633874849579,6648,6.678075361010831,1130.5430204572804,1.0409371239470515,0.9907114921780988,True,52,52,0.0,0.0,6,97,9,0,0
2024-03-18 00:00:00,lyft,50.20499108337049,4486,5.965901471243869,1015.2931341952742,0.8520173874275524,0.9244315648684795,False,50,46,0.0,0.0,9,56,9,0,1
2024-03-18 01:00:00,lyft,43.44088549618321,2620,5.019763358778627,911.231679389313,0.6343702290076336,0.8816793893129771,False,47,41,0.0,0.0,18,97,9,0,0
2024-03-18 02:00:00,lyft,44.47484110169491,1888,5.275532838983051,928.6059322033898,0.7364777542372881,0.8957891949152542,False,47,44,0.0,0.0,5,88,9,0,1
2024-03-18 03:00:00,lyft,51.847569880205356,1753,6.414432972047918,1014.029663434113,1.0848203080433545,0.86437535653166,False,47,42,0.0,0.0,11,97,9,0,0
2024-03-18 04:00:00,lyft,60.921474947071275,2834,7.433509880028228,1096.4477769936486,1.4303740296400846,1.0402258292166549,False,46,46,0.0,0.0,1,97,9,0,0
2024-03-18 05:00:00,lyft,62.04262734584451,3730,7.553475603217158,1177.86836461126,1.5511528150134049,0.982774798927614,False,46,42,0.0,0.0,6,97,9,0,0
2024-03-18 06:00:00,lyft,58.19532838283829,6060,6.4967500000000005,1266.777392739274,1.3374323432343234,1.010602310231023,False,44,40,0.0,0.0,7,97,9,0,0
2024-03-18 07:00:00,lyft,51.28192269573836,9081,4.966206144697721,1246.5894725250523,1.0096641339059576,0.8315714128399956,False,44,39,0.0,0.0,7,97,9,0,0
2024-03-18 08:00:00,lyft,48.333882090132086,10296,4.437038752913753,1188.25067987568,1.0848853923853925,0.8723290598290598,False,43,40,0.0,0.0,5,15,9,1,2
2024-03-18 09:00:00,lyft,50.34418785890075,7314,4.741662154771671,1179.4604867377632,1.2900287120590648,0.9858490566037736,False,43,39,0.0,0.0,8,15,9,4,2
2024-03-18 10:00:00,lyft,52.66786683496371,6338,5.1695599558220255,1211.5369201640897,1.537385610602714,1.0131350583780372,False,44,41,0.0,0.0,6,56,9,6,1
2024-03-18 11:00:00,lyft,54.09567445102823,5738,5.23252474729871,1240.425758103869,1.6325531544092018,1.013157894736842,False,45,41,0.0,0.0,7,56,9,2,1
2024-03-18 12:00:00,lyft,53.552080596485,5633,5.11348925971951,1222.8993431563997,1.5829131901295934,0.995916918160838,False,47,43,0.0,0.0,8,56,9,6,1
2024-03-18 13:00:00,lyft,55.90046323916478,5699,5.278038778733111,1290.5158799789438,1.6891191437094228,0.9901737146867872,False,47,42,0.0,0.0,10,56,9,3,1
2024-03-18 14:00:00,lyft,55.713637039239,6728,5.133214030915577,1326.2343935790725,1.5857178953626634,0.930700059453032,False,47,44,0.0,0.0,8,97,9,2,0
2024-03-18 15:00:00,lyft,58.598078894238235,6439,5.260094113992856,1415.8939276285137,1.5973613915204223,0.9353160428637988,False,48,45,0.0,0.0,8,56,9,8,1
2024-03-18 16:00:00,lyft,58.39476802176213,6617,5.1579066042013,1434.7300891642735,1.5955584101556597,0.986209762732356,False,48,42,0.0,0.0,15,97,9,7,0
2024-03-18 17:00:00,lyft,53.098814598540145,6850,4.6402153284671535,1252.5947445255474,1.4022759124087592,1.0172992700729928,False,48,42,0.0,0.0,13,56,9,2,1
2024-03-18 18:00:00,lyft,46.70884169344697,7157,4.24115984350985,1057.553723627218,1.288919938521727,1.0862442364119045,False,47,47,0.0,0.0,2,88,9,0,1
2024-03-18 19:00:00,lyft,45.28259587864912,6988,4.612903405838581,988.1858900973097,1.2145349170005724,1.0916571265025758,False,45,39,0.0,0.0,13,97,9,0,0
2024-03-18 20:00:00,lyft,46.765098989339606,7223,5.01673252111311,999.5126678665374,1.1610438875813374,1.1189602658175273,False,43,37,0.0,0.0,11,97,9,0,0
2024-03-18 21:00:00,lyft,49.05490100472814,6768,5.321778368794327,1022.400413711584,1.2645197990543735,1.2071882387706856,False,42,35,0.0,0.0,11,97,9,0,0
2024-03-18 22:00:00,lyft,49.10173285198556,6371,5.431460681211741,1025.1838016010045,1.2541626118348768,1.1097551404803014,False,41,34,0.0,0.0,10,97,9,0,0
2024-03-18 23:00:00,lyft,50.32639018039799,5377,5.872371954621536,1037.0862934721963,1.104788915752278,1.0187837083875768,False,40,32,0.0,0.0,12,50,9,0,1
2024-03-19 00:00:00,lyft,46.9697686993091,3329,5.4297176329228,962.5797536797836,0.9127816161009312,0.9086812856713729,False,39,32,0.0,0.0,9,4,9,0,2
2024-03-19 01:00:00,lyft,47.59672597864768,1967,5.5998835790543975,968.8871377732588,0.9265836298932384,0.9171326893746824,False,38,31,0.0,0.0,9,4,9,0,2
2024-03-19 02:00:00,lyft,44.123330866025164,1351,5.167829755736491,907.760917838638,0.7742561065877128,0.8874907475943745,False,37,31,0.0,0.0,7,50,9,0,1
2024-03-19 03:00:00,lyft,52.01166930379746,1264,6.486629746835443,1008.7199367088608,1.03,0.837618670886076,False,37,31,0.0,0.0,8,4,9,0,2
2024-03-19 04:00:00,lyft,58.58628780487805,2050,7.310633658536585,1118.729268292683,1.4022634146341464,1.0074390243902438,False,36,29,0.0,0.0,8,26,9,0,1
2024-03-19 05:00:00,lyft,57.359449431478154,3342,7.04609066427289,1112.3285457809695,1.4368252543387192,0.9923698384201076,False,36,28,0.0,0.0,10,26,9,0,1
2024-03-19 06:00:00,lyft,53.49410932162029,6147,5.939401171303075,1228.4755165121198,1.1107467057101026,1.0056938343907598,False,36,28,0.0,0.0,9,82,9,0,1
2024-03-19 07:00:00,lyft,48.7266729977841,9477,4.595541732615807,1224.8460483275298,1.0074527804157434,0.8522475466919911,False,36,27,0.0,0.0,13,37,9,0,1
2024-03-19 08:00:00,lyft,47.98962403818058,10267,4.140945943313528,1218.0195772864515,1.0867751047043928,0.9570224992695042,False,36,27,0.0,0.0,13,82,9,0,1
2024-03-19 09:00:00,lyft,49.954484833895044,8308,4.395478454501685,1205.2668512277323,1.3089215214251324,1.075770341839191,False,36,28,0.0,0.0,10,91,9,5,0
2024-03-19 10:00:00,lyft,51.88293486361604,6709,4.768526606051572,1254.7686689521538,1.3765762408704727,1.0620435236249814,False,38,30,0.0,0.0,13,91,9,2,0
2024-03-19 11:00:00,lyft,54.28513490866432,5967,5.050582537288419,1277.8704541645718,1.5055689626277862,1.0590749120160885,False,39,32,0.0,0.0,12,82,9,7,1
2024-03-19 12:00:00,lyft,53.768212519188125,5863,5.053049803854682,1252.116322701689,1.569988060719768,1.0351782363977486,False,43,38,0.0,0.0,9,82,9,8,1
2024-03-19 13:00:00,lyft,53.31918936767376,6057,4.986240878322602,1256.6065709096913,1.3990160145286443,0.992488030378075,False,44,38,0.0,0.0,11,50,9,9,1
2024-03-19 14:00:00,lyft,53.98396429111818,6609,4.843006657588138,1304.739900136178,1.455583295506128,0.91625056740808,False,46,41,0.0,0.0,11,82,9,9,1
2024-03-19 15:00:00,lyft,56.97963522588523,6552,4.810464133089133,1414.4561965811963,1.372632783882784,0.954441391941392,False,46,40,0.0,0.0,15,37,9,4,1
2024-03-19 16:00:00,lyft,55.66628963904721,6843,4.676464562326465,1395.0911880754056,1.504372351307906,0.9962370305421598,False,47,43,0.0,0.0,8,88,9,2,1
2024-03-19 17:00:00,lyft,52.12205726130328,7719,4.307379453297059,1284.477134343827,1.3986461976940017,1.0851794273869673,False,45,40,0.0,0.0,8,97,9,1,0
2024-03-19 18:00:00,lyft,48.25528198599618,7855,4.270781667727562,1110.1005728835137,1.3281629535327817,1.17982176957352,False,45,38,0.0,0.0,15,56,9,1,1
2024-03-19 19:00:00,lyft,46.17674589127686,7910,4.584376611883692,1014.8761061946902,1.2505018963337546,1.1785714285714286,False,44,39,0.0,0.0,9,56,9,0,1
2024-03-19 20:00:00,lyft,48.7875948116121,8095,5.158051266213713,1045.546139592341,1.328107473749228,1.207350216182829,False,44,40,0.0,0.0,6,56,9,0,1
2024-03-19 21:00:00,lyft,52.02612711259225,8402,5.269105570102357,1066.6237800523684,1.335138062366103,1.2705903356343728,False,42,36,0.0,0.0,9,100,9,0,0
2024-03-19 22:00:00,lyft,51.52286027798098,8202,5.284443794196537,1063.673860034138,1.3547817605462082,1.247927334796391,False,38,33,0.0,0.0,7,100,9,0,0
2024-03-19 23:00:00,lyft,50.5419109947644,6112,5.669718913612566,1053.8264070680627,1.2721613219895287,1.10188972513089,False,39,36,0.0,0.0,3,97,9,0,0
2024-03-20 00:00:00,lyft,48.33702080237742,4038,5.555207776126795,996.7691926696384,1.1487246161466074,1.030398712233779,False,39,39,0.0,0.0,0,100,9,0,0
2024-03-20 01:00:00,lyft,42.99360655737705,2257,4.840793974302171,915.439521488702,0.8031191847585291,0.9918032786885246,False,41,38,0.0,0.0,4,97,9,0,0
2024-03-20 02:00:00,lyft,44.33382451440053,1493,5.195284661754856,923.5847287340924,0.7326188881446751,0.904387139986604,False,41,38,0.0,0.0,6,88,9,0,1
2024-03-20 03:00:00,lyft,52.17744186046511,1376,6.402684593023256,1005.875726744186,1.125421511627907,0.8493822674418605,False,42,39,0.0,0.0,5,100,9,0,0
2024-03-20 04:00:00,lyft,59.96841596638656,2380,7.538009243697479,1143.718487394958,1.5230252100840338,0.9740546218487396,False,44,44,0.0,0.0,1,100,9,0,0
2024-03-20 05:00:00,lyft,61.60432643935161,3578,7.655473169368362,1195.0715483510342,1.5539742873113471,1.0083845723868083,False,44,44,0.0,0.0,2,100,9,0,0
2024-03-20 06:00:00,lyft,54.0754784,6250,6.056154080000001,1221.63632,1.183888,1.034,False,44,41,0.0,0.0,4,97,9,0,0
2024-03-20 07:00:00,lyft,49.87074416649149,9514,4.842242169434517,1231.141160395207,1.0407473197393315,0.8682993483287786,False,44,44,0.0,0.0,1,88,9,0,1
2024-03-20 08:00:00,lyft,48.395914534828016,10437,4.299846603430105,1203.5876209638784,1.0778480406247006,0.9540816326530612,False,44,41,0.0,0.0,5,56,9,1,1
2024-03-20 09:00:00,lyft,49.607418444935,8154,4.467686902133922,1174.159676232524,1.30607309296051,1.0424638214373314,False,46,41,0.0,0.0,10,88,9,1,1
2024-03-20 10:00:00,lyft,52.27586242757391,6731,4.926472440944882,1231.2908928836723,1.4284742237409005,1.048358341999703,False,47,44,0.0,0.0,5,100,9,2,0
2024-03-20 11:00:00,lyft,53.98563642351391,6073,5.083039848509797,1266.6902684011195,1.4919940721225091,1.055985509632801,False,47,46,0.0,0.0,4,100,9,3,0
2024-03-20 12:00:00,lyft,55.64422828784117,6045,5.223276592224979,1287.1248966087676,1.6463358147229117,1.0408602150537634,False,48,45,0.0,0.0,8,100,9,2,0
2024-03-20 13:00:00,lyft,55.551523064894454,6395,5.129505863956216,1297.1748240813135,1.5765066458170447,0.9778733385457388,False,51,51,0.0,0.0,9,90,9,3,0
2024-03-20 14:00:00,lyft,58.44020522912567,7114,5.210608518414394,1420.1197638459375,1.559981726173742,0.972589260612876,False,53,53,0.0,0.0,7,100,9,1,0
2024-03-20 15:00:00,lyft,60.8776995635647,7103,5.306980149232719,1518.1621849922567,1.6480965789103197,0.9586090384344644,False,55,55,0.0,0.0,8,56,9,3,1
2024-03-20 16:00:00,lyft,56.61032147239264,8150,4.590848466257669,1495.5641717791411,1.5850773006134968,0.9532208588957056,False,55,55,0.0,0.0,6,88,9,0,1
2024-03-20 17:00:00,lyft,49.98210952146029,10135,3.8405599407992095,1295.808978786384,1.283570794277257,1.0405772076961026,False,47,42,0.0,0.0,9,97,9,1,0
2024-03-20 18:00:00,lyft,48.355490938288604,8718,3.961262560220234,1129.029020417527,1.4000550584996558,1.1781658637302133,False,43,38,0.015,0.0,9,97,9,1,3
2024-03-20 19:00:00,lyft,49.01561192965781,8416,4.729903517110267,1076.50213878327,1.3370472908745248,1.1446352186311788,False,44,38,0.0,0.0,12,97,9,0,0
2024-03-20 20:00:00,lyft,49.97957800511509,8602,5.20823854917461,1065.3031853057428,1.312969076958847,1.1905370843989769,False,41,35,0.0,0.0,8,88,9,0,1
2024-03-20 21:00:00,lyft,53.01715171650055,9030,5.5103529346622375,1079.6063122923588,1.492482834994463,1.27937430786268,False,40,31,0.0,0.0,16,56,9,0,1
2024-03-20 22:00:00,lyft,50.37719261822376,8670,5.214158246828143,1060.9475201845444,1.322085351787774,1.2360726643598616,False,38,30,0.0,0.0,13,4,9,0,2
2024-03-20 23:00:00,lyft,50.54967935578331,6830,5.583284773060029,1060.4437774524158,1.2331405563689606,1.1257686676427523,False,37,28,0.0,0.0,15,4,9,0,2
2024-03-21 00:00:00,lyft,47.63156438295024,4481,5.322508814996652,995.832626645838,1.101742914528007,1.0776612363311762,False,36,28,0.0,0.0,10,4,9,0,2
2024-03-21 01:00:00,lyft,42.94384435797665,2570,4.743639299610895,903.989494163424,0.8637782101167315,1.0957198443579768,False,34,22,0.0,0.0,23,26,9,0,1
2024-03-21 02:00:00,lyft,41.98309744779582,1724,4.701866589327146,882.7639211136891,0.7350928074245939,1.001740139211137,False,33,22,0.0,0.0,17,4,9,0,2
2024-03-21 03:00:00,lyft,50.86583538083538,1628,6.189371621621622,997.5288697788698,1.123906633906634,0.9611486486486488,False,32,22,0.0,0.0,13,4,9,0,2
2024-03-21 04:00:00,lyft,60.34442174248264,2594,7.716897841171936,1107.0462606013878,1.430420200462606,1.0134926754047802,False,31,23,0.0,0.0,8,4,9,0,2
2024-03-21 05:00:00,lyft,63.19614806866952,3728,7.831873658798282,1221.6904506437768,1.5099678111587982,1.02756169527897,False,30,22,0.0,0.0,9,4,9,0,2
2024-03-21 06:00:00,lyft,55.24160863615631,6577,6.22702599969591,1238.8782119507375,1.1420100349703513,0.9888627033601948,False,30,20,0.0,0.0,11,4,9,0,2
2024-03-21 07:00:00,lyft,49.30182309442549,10548,4.725198047023133,1218.6313045127038,1.0017681076981415,0.8248957148274555,False,30,20,0.0,0.0,11,4,9,0,2
2024-03-21 08:00:00,lyft,47.808449718285814,11714,4.139916168687042,1192.2095782823972,1.050589892436401,0.9207358716066244,False,30,21,0.0,0.0,10,4,9,1,2
2024-03-21 09:00:00,lyft,48.72299283345812,9349,4.2882235533212105,1180.6132206653117,1.263666702321104,1.0486415659428816,False,31,21,0.0,0.0,12,4,9,4,2
2024-03-21 10:00:00,lyft,50.60624486006102,7539,4.679527258257063,1221.4974134500596,1.3532696644117257,1.0260976256797985,False,32,20,0.0,0.0,19,26,9,6,1
2024-03-21 11:00:00,lyft,52.451988950276245,6697,4.829348962221891,1260.4720023891296,1.4824996266985215,1.0191876959832762,False,34,25,0.0,0.0,12,82,9,7,1
2024-03-21 12:00:00,lyft,55.468123832782645,6961,5.135087056457405,1309.5331130584686,1.5377575061054447,1.020040224105732,False,37,29,0.0,0.0,12,82,9,8,1
2024-03-21 13:00:00,lyft,57.58958743485813,6908,5.33646308627678,1359.1279675738274,1.6320657209033005,1.017515923566879,False,38,30,0.0,0.0,13,26,9,9,1
2024-03-21 14:00:00,lyft,58.32741259692559,7351,5.076040946809957,1452.0197252074547,1.453509726567814,0.9303836212760168,False,41,36,0.0,0.0,8,45,9,8,1
2024-03-21 15:00:00,lyft,61.032709080872195,7246,4.984729229919956,1535.8022357162572,1.7037165332597295,0.9548716533259728,False,40,34,0.0,0.0,10,26,9,7,1
2024-03-21 16:00:00,lyft,59.40770568388269,7706,4.798213599792369,1517.8472618738645,1.5888787957435764,1.0170646249675577,False,41,33,0.0,0.0,17,4,9,5,2
2024-03-21 17:00:00,lyft,56.696286053412464,8425,4.491097922848665,1430.6578041543028,1.4794551928783382,1.1293768545994065,False,41,34,0.0,0.0,10,0,9,4,2
2024-03-21 18:00:00,lyft,48.844918924685295,9374,4.151802432259441,1161.7409857051418,1.3022615745679538,1.1315073607851505,False,41,41,0.0,0.0,12,0,9,1,2
2024-03-21 19:00:00,lyft,47.425232098251456,9608,4.589991985845129,1066.9265195670275,1.225446502914238,1.1649146544546212,False,39,32,0.0,0.0,11,4,9,0,2
2024-03-21 20:00:00,lyft,49.24826933029707,9661,5.043908601594038,1086.6962012214055,1.277488872787496,1.21118414242832,False,38,31,0.0,0.0,8,4,9,0,2
2024-03-21 21:00:00,lyft,57.57770505287896,8510,5.808100705052879,1153.0789659224442,1.6390188014101057,1.339453584018801,False,37,31,0.0,0.0,8,4,9,0,2
2024-03-21 22:00:00,lyft,52.1410082447601,10067,5.15343647561339,1085.5983907817622,1.2669822191318167,1.387702393960465,False,36,30,0.0,0.0,6,4,9,0,2
2024-03-21 23:00:00,lyft,51.07166789035732,8172,5.432909446891825,1094.5199461576117,1.2358504650024476,1.2518355359765052,False,34,28,0.0,0.0,6,4,9,0,2
2024-03-22 00:00:00,lyft,49.745588485777546,5871,5.4386429909725775,1039.4406404360416,1.099742803610969,1.213166411173565,False,33,24,0.0,0.0,12,4,9,0,2
2024-03-22 01:00:00,lyft,45.23630170316302,3699,4.935658556366586,950.837253311706,0.8416166531494998,1.161259799945931,False,32,25,0.0,0.0,7,4,9,0,2
2024-03-22 02:00:00,lyft,45.045618936748156,2577,5.015928599146294,942.5067908420644,0.7782654249126891,1.182382615444315,False,31,24,0.0,0.0,6,4,9,0,2
2024-03-22 03:00:00,lyft,52.07683284457478,2046,6.171718963831867,1032.1500488758554,0.9694477028347996,1.0631720430107527,False,30,22,0.0,0.0,9,4,9,0,2
2024-03-22 04:00:00,lyft,60.09021769662921,2848,7.407023525280899,1101.1755617977528,1.457928370786517,1.0747015449438202,False,30,23,0.0,0.0,6,0,9,0,2
2024-03-22 05:00:00,lyft,59.92168006653728,3607,7.390496534516219,1156.024397005822,1.3723703909065708,1.005614083726088,False,29,20,0.0,0.0,9,0,9,0,2
2024-03-22 06:00:00,lyft,55.18234682964095,6545,6.298381970970207,1219.9766233766234,1.2112895339954164,0.9739495798319328,False,29,20,0.0,0.0,8,4,9,0,2
2024-03-22 07:00:00,lyft,47.505995384306644,9966,4.622386614489264,1161.32129239414,0.9685400361228176,0.7406181015452539,False,29,29,0.0,0.0,2,0,9,0,2
2024-03-22 08:00:00,lyft,46.47962798766384,10376,4.283116037008481,1133.1662490362376,1.0522754433307633,0.8025250578257518,False,29,24,0.0,0.0,4,4,9,1,2
2024-03-22 09:00:00,lyft,48.286555306339274,8471,4.535631094321803,1140.072836737103,1.231784913233385,0.954757407626018,False,30,26,0.0,0.0,3,4,9,4,2
2024-03-22 10:00:00,lyft,50.46347640058832,7479,4.8991254178366095,1199.148415563578,1.3652613985826982,1.0027075812274369,False,33,33,0.0,0.0,2,0,9,6,2
2024-03-22 11:00:00,lyft,53.37148531951641,6948,5.042943436960276,1259.699913644214,1.461220495106505,1.017594991364421,False,35,32,0.0,0.0,3,4,9,8,2
2024-03-22 12:00:00,lyft,54.856663391353166,7124,5.065980628860191,1288.9448343627175,1.5313910724312183,1.03414514317799,False,38,38,0.0,0.0,2,97,9,8,0
2024-03-22 13:00:00,lyft,55.50266190135811,6995,5.006892208720515,1308.943674052895,1.46446032880629,1.012723373838456,False,41,41,0.0,0.0,1,15,9,8,2
2024-03-22 14:00:00,lyft,57.326291197882185,7555,4.907040238252812,1428.1861019192588,1.5158279285241565,0.9387491727332892,False,43,37,0.0,0.0,12,15,9,8,2
2024-03-22 15:00:00,lyft,59.636632425742576,8080,4.905167450495049,1546.9246287128713,1.4766769801980195,0.9390160891089108,False,43,40,0.0,0.0,5,15,9,2,2
2024-03-22 16:00:00,lyft,56.38317818181818,8250,4.618874666666667,1453.771878787879,1.4052678787878787,0.9443333333333334,False,39,33,0.0,0.0,9,97,9,1,0
2024-03-22 17:00:00,lyft,52.12969483080756,9634,4.209586153207391,1306.282644799668,1.3207598090097572,1.0333194934606602,False,38,34,0.0,0.0,5,100,9,1,0
2024-03-22 18:00:00,lyft,48.472588798468166,10445,4.137739684059358,1161.6169459071325,1.241393968405936,1.110004786979416,False,38,33,0.0,0.0,7,100,9,0,0
2024-03-22 19:00:00,lyft,47.03947845182542,10929,4.273381828163601,1069.339189312837,1.1904208985268552,1.161748558880044,False,38,35,0.0,0.0,4,100,9,0,0
2024-03-22 20:00:00,lyft,45.83199788380146,10396,4.436534243939977,1047.2855906117738,1.0587312427856868,1.1313726433243556,False,39,34,0.0,0.0,7,100,9,0,0
2024-03-22 21:00:00,lyft,47.97370159788256,10201,4.8281100872463485,1087.783746691501,1.1534771100872463,1.16216547397314,False,40,36,0.0,0.0,6,100,9,0,0
2024-03-22 22:00:00,lyft,47.53434893767081,11343,4.757088512739134,1101.5613153486731,1.0889156307855063,1.1780172793793529,False,41,35,0.0,0.0,8,100,9,0,0
2024-03-22 23:00:00,lyft,48.83659404565576,11521,4.949953302664699,1101.5453519659752,1.166983768770072,1.1946662616092354,False,41,37,0.0,0.0,5,100,9,0,0
2024-03-23 00:00:00,lyft,48.66135640011043,10867,4.899210913775651,1079.60403055121,1.0620796908070305,1.2733965215790926,False,41,37,0.0,0.0,7,100,9,0,0
2024-03-23 01:00:00,lyft,48.238249060264344,8247,5.025219352491815,1084.417970170971,0.9215714805383776,1.2941372620346794,False,41,37,0.0,0.0,5,100,9,0,0
2024-03-23 02:00:00,lyft,46.855231932528724,6877,5.032065871746401,1040.5086520285008,0.8080776501381416,1.268830885560564,False,39,36,0.0,0.0,4,100,7,0,0
2024-03-23 03:00:00,lyft,50.33306525911708,5210,5.5961034548944335,1056.8326295585412,0.8211996161228406,1.1517274472168906,False,38,34,0.012,0.0,6,100,6,0,3
2024-03-23 04:00:00,lyft,52.68346612649111,4443,5.888873959036687,1028.4625253207291,1.0708732838172408,1.0126040963313077,False,38,33,0.002,0.0,6,100,8,0,3
2024-03-23 05:00:00,lyft,56.79070926143025,3412,6.8041225087924975,1113.8074443141852,1.3563159437280188,0.97281652989449,False,39,34,0.038,0.0,7,100,4,0,3
2024-03-23 06:00:00,lyft,53.02281185389387,4353,6.326840799448656,1083.934527911785,1.1391660923501037,0.950781070526074,False,39,35,0.091,0.0,6,100,4,0,3
2024-03-23 07:00:00,lyft,49.38267488954344,5432,5.623428203240059,1030.6791237113405,1.1532234904270988,0.9294918998527246,False,40,36,0.139,0.0,5,100,2,0,3
2024-03-23 08:00:00,lyft,44.40635873633778,6679,4.707214852522833,965.6026351250188,1.0846264410839948,0.9231172331187304,False,42,38,0.174,0.0,6,100,3,0,3
2024-03-23 09:00:00,lyft,42.430298886737646,8264,4.217451839303001,940.1171345595352,1.2014399806389158,1.038903678606002,False,43,40,0.126,0.0,4,100,1,0,3
2024-03-23 10:00:00,lyft,43.19901521039191,9007,4.102267014544244,972.559009659154,1.307826135228156,1.16600977017875,False,44,44,0.246,0.0,2,100,1,0,3
2024-03-23 11:00:00,lyft,44.613053270259144,9724,4.066396647470177,1029.1265939942411,1.385926573426573,1.2160633484162895,False,45,42,0.182,0.0,7,100,1,0,3
2024-03-23 12:00:00,lyft,45.88071122296793,10728,3.936449850857569,1089.8634414615958,1.3704334451901563,1.1983827367636093,False,47,44,0.192,0.0,6,100,1,1,3
2024-03-23 13:00:00,lyft,45.019323115088156,11287,3.731053335695933,1069.9786480021264,1.3394427217152478,1.2442854611499956,False,48,45,0.264,0.0,6,100,0,0,3
2024-03-23 14:00:00,lyft,44.68636363636364,12199,3.696142880563981,1097.7107959668826,1.24714894663497,1.1724526600541028,False,48,44,0.388,0.0,9,100,0,0,3
2024-03-23 15:00:00,lyft,46.316601617880075,11991,3.776422233341673,1128.7997664915354,1.2318597281294303,1.1820115086314735,False,47,43,0.797,0.0,9,100,0,0,3
2024-03-23 16:00:00,lyft,46.54149140955294,11117,3.789868579652784,1117.2411621840424,1.2969677071152288,1.2395655302689574,False,46,42,0.303,0.0,8,100,1,0,3
2024-03-23 17:00:00,lyft,47.503633498854086,10472,4.043304239877769,1116.8677425515662,1.3300229182582124,1.2914915966386555,False,43,36,0.246,0.0,14,100,1,1,3
2024-03-23 18:00:00,lyft,47.70862056144264,10758,4.376802472578547,1100.7938278490426,1.3421472392638036,1.2822085889570551,False,44,37,0.01,0.0,16,100,9,0,3
2024-03-23 19:00:00,lyft,45.72618109210869,11519,4.146612987238475,1008.3086205399776,1.1898246375553434,1.2056168070144977,False,43,35,0.0,0.0,14,100,9,0,0
2024-03-23 20:00:00,lyft,44.658118346344935,11272,4.283248403122782,1003.404808374734,1.0891075230660043,1.2081263307310148,False,42,36,0.0,0.0,8,97,9,0,0
2024-03-23 21:00:00,lyft,45.18060099539863,10649,4.484877922809654,1021.937083294206,1.0809296647572542,1.2480749366137665,False,41,35,0.0,0.0,10,97,9,0,0
2024-03-23 22:00:00,lyft,45.21471400714982,12308,4.4951580272993175,1039.6858141046473,1.0609920376990576,1.2351316217094572,False,40,32,0.0,0.0,13,97,9,0,0
2024-03-23 23:00:00,lyft,46.92352148863283,12844,4.621998364995329,1053.5887573964496,1.0566856119588912,1.230263157894737,False,38,29,0.0,0.0,16,100,9,0,0
2024-03-24 00:00:00,lyft,47.120095584503474,11822,4.822252495347657,1030.4662493655896,0.9858137371003216,1.261715445779056,True,36,27,0.0,0.0,13,4,9,0,2
2024-03-24 01:00:00,lyft,46.86577074280986,9666,4.969751707014277,1019.1105938340576,0.9216811504241672,1.2956238361266297,True,35,29,0.0,0.0,7,4,9,0,2
2024-03-24 02:00:00,lyft,46.33799328859061,7450,5.060164026845638,1014.7838926174496,0.7622912751677852,1.312248322147651,True,34,24,0.0,0.0,16,4,9,0,2
2024-03-24 03:00:00,lyft,49.02202830188679,5512,5.578078193033382,1017.56912191582,0.7635794629898404,1.240792815674891,True,34,27,0.0,0.0,7,4,9,0,2
2024-03-24 04:00:00,lyft,52.66135260370697,4532,6.103947705207414,1030.6935127978818,1.042135922330097,1.0315533980582523,True,33,23,0.0,0.0,15,0,9,0,2
2024-03-24 05:00:00,lyft,54.58629663891459,3243,6.680881591119333,1051.0977489978416,1.2018193031144002,0.9633055812519272,True,32,27,0.0,0.0,4,0,9,0,2
2024-03-24 06:00:00,lyft,53.56634171369933,3898,6.699843252950231,1033.439969214982,1.2434094407388403,0.9460620831195484,True,31,24,0.0,0.0,7,0,9,0,2
2024-03-24 07:00:00,lyft,49.96111528527824,4259,6.119660248884715,1000.5355717304532,1.1346536745714957,0.90461375909838,True,31,31,0.0,0.0,2,8,9,0,2
2024-03-24 08:00:00,lyft,47.832998240211175,4546,5.5717773867135945,990.1339639243292,1.1874263088429389,0.9557853057633084,True,32,24,0.0,0.0,9,8,9,1,2
2024-03-24 09:00:00,lyft,46.6754802259887,6018,5.129656862745098,984.6118311731472,1.3165752741774674,1.0030325689597872,True,33,26,0.0,0.0,7,8,9,4,2
2024-03-24 10:00:00,lyft,47.84977903604476,7241,5.08552340836901,1050.7606684159646,1.3008562353266124,1.0512360171247066,True,35,27,0.0,0.0,10,8,9,6,2
2024-03-24 11:00:00,lyft,48.57170703125,7680,4.836389973958333,1112.9677083333331,1.387100260416667,1.1239908854166667,True,37,30,0.0,0.0,11,8,9,7,2
