Date,Subways: Total Estimated Ridership,Buses: Total Estimated Ridership,LIRR: Total Estimated Ridership,Metro-North: Total Estimated Ridership,Access-A-Ride: Total Scheduled Trips,Bridges and Tunnels: Total Traffic,Staten Island Railway: Total Estimated Ridership
2023-12-24,1657096.0,549448.0,92540.0,77874.0,20241.0,793031.0,1912.0
2023-12-25,1273729.0,381879.0,80587.0,65350.0,14750.0,748318.0,1668.0
2023-12-26,2668642.0,906670.0,219149.0,192910.0,20706.0,867072.0,5158.0
2023-12-27,2912007.0,955890.0,220010.0,186541.0,25945.0,881140.0,5373.0
2023-12-28,3064841.0,969231.0,218546.0,193235.0,26462.0,887521.0,5395.0
2023-12-29,3198885.0,1007697.0,237781.0,210361.0,26892.0,909062.0,5784.0
2023-12-30,2440211.0,720564.0,121688.0,121647.0,16983.0,833538.0,2780.0
2023-12-31,1934651.0,548344.0,99817.0,89554.0,20005.0,671873.0,2029.0
2024-01-01,1648734.0,455965.0,82811.0,73957.0,9165.0,730489.0,2018.0
2024-01-02,3290639.0,1091104.0,209680.0,184978.0,25961.0,829660.0,7107.0
2024-01-03,3555082.0,1212761.0,217373.0,194441.0,31304.0,856822.0,7565.0
2024-01-04,3560703.0,1242971.0,212217.0,190588.0,31233.0,867791.0,7450.0
2024-01-05,3263064.0,1185046.0,199441.0,173362.0,30480.0,886766.0,5963.0
2024-01-06,1942458.0,684686.0,92741.0,82890.0,15850.0,721283.0,2070.0
2024-01-07,1472438.0,502518.0,72971.0,57280.0,13723.0,566397.0,1533.0
2024-01-08,3303727.0,1226783.0,208960.0,184150.0,28890.0,844853.0,7001.0
2024-01-09,3353192.0,1135694.0,213699.0,188888.0,30430.0,780334.0,6944.0
2024-01-10,3557166.0,1248493.0,217461.0,191221.0,31338.0,844710.0,7216.0
2024-01-11,3688916.0,1293940.0,229117.0,199799.0,32790.0,921166.0,7337.0
2024-01-12,3365791.0,1228696.0,207670.0,182896.0,31096.0,930218.0,6286.0
2024-01-13,2167383.0,755670.0,101558.0,97439.0,17168.0,819900.0,2210.0
2024-01-14,1743556.0,588809.0,85521.0,78197.0,18588.0,750002.0,1745.0
2024-01-15,2169917.0,783032.0,91887.0,80498.0,16502.0,816628.0,3017.0
2024-01-16,3235935.0,1078860.0,205716.0,178389.0,29826.0,712714.0,5414.0
2024-01-17,3616923.0,1193111.0,217173.0,199986.0,32054.0,863242.0,6891.0
2024-01-18,3655850.0,1235693.0,217911.0,197257.0,32318.0,896766.0,7014.0
2024-01-19,3176408.0,1109408.0,191999.0,171490.0,27175.0,793429.0,5330.0
2024-01-20,2024041.0,677335.0,96128.0,82817.0,15487.0,758923.0,1926.0
2024-01-21,1576126.0,548497.0,78041.0,66955.0,17147.0,718777.0,1482.0
2024-01-22,3305387.0,1210644.0,209302.0,185181.0,30092.0,841078.0,6558.0
2024-01-23,3652488.0,1264199.0,233311.0,205300.0,33111.0,864670.0,7194.0
2024-01-24,3666907.0,1247798.0,223928.0,201969.0,33082.0,867077.0,7027.0
2024-01-25,3681867.0,1256481.0,223766.0,199560.0,32517.0,890573.0,6845.0
2024-01-26,3380816.0,1193175.0,213749.0,184511.0,31329.0,913609.0,5681.0
2024-01-27,2283244.0,801262.0,117555.0,102600.0,19099.0,853000.0,2409.0
2024-01-28,1549077.0,535857.0,75177.0,66794.0,17473.0,712530.0,1455.0
2024-01-29,3297571.0,1211703.0,214890.0,187702.0,29367.0,838882.0,6755.0
2024-01-30,3717520.0,1284597.0,230931.0,207896.0,32782.0,868230.0,7744.0
2024-01-31,3808584.0,1325692.0,228148.0,204353.0,33417.0,882805.0,7651.0
2024-02-01,3814682.0,1337508.0,214275.0,189621.0,33540.0,911954.0,7465.0
2024-02-02,3457807.0,1239617.0,200395.0,174044.0,32175.0,917639.0,6207.0
2024-02-03,2324038.0,808103.0,113576.0,102310.0,20070.0,845878.0,2357.0
2024-02-04,1742107.0,626299.0,86327.0,77083.0,20480.0,790429.0,1746.0
2024-02-05,3481777.0,1297578.0,218879.0,190181.0,31372.0,855224.0,7053.0
2024-02-06,3857533.0,1346868.0,233524.0,208252.0,33618.0,880296.0,7709.0
2024-02-07,3900992.0,1341486.0,229426.0,202871.0,34799.0,896482.0,7655.0
2024-02-08,3903673.0,1350925.0,232069.0,198010.0,34386.0,937494.0,7442.0
2024-02-09,3547321.0,1268268.0,218909.0,185475.0,32233.0,953705.0,6121.0
2024-02-10,2385448.0,795892.0,118074.0,99942.0,20462.0,876746.0,2596.0
2024-02-11,1774698.0,628400.0,83832.0,73614.0,20610.0,759996.0,1769.0
2024-02-12,3374596.0,1254403.0,212628.0,185118.0,30323.0,888941.0,6132.0
2024-02-13,2273584.0,724893.0,166803.0,134355.0,23271.0,480178.0,3641.0
2024-02-14,3963628.0,1282121.0,230505.0,201686.0,32796.0,909016.0,7645.0
2024-02-15,3874860.0,1305830.0,228885.0,202704.0,33402.0,948001.0,7500.0
2024-02-16,3504536.0,1225865.0,210552.0,186547.0,32442.0,962249.0,6269.0
2024-02-17,2178047.0,680638.0,95271.0,92423.0,17545.0,769698.0,2038.0
2024-02-18,1850840.0,604537.0,89877.0,81659.0,18975.0,794483.0,1720.0
2024-02-19,2244741.0,842548.0,96569.0,85973.0,17585.0,814165.0,3007.0
2024-02-20,3490990.0,1201850.0,233827.0,207099.0,32208.0,895208.0,7023.0
2024-02-21,3591484.0,1222440.0,230058.0,201074.0,33590.0,892324.0,7112.0
2024-02-22,3588173.0,1212903.0,225465.0,195315.0,32702.0,924554.0,6674.0
2024-02-23,3219121.0,1126271.0,208527.0,182348.0,30262.0,916874.0,5479.0
2024-02-24,2308808.0,788962.0,114816.0,98942.0,19456.0,866204.0,2407.0
2024-02-25,1740477.0,608010.0,88104.0,78248.0,19822.0,822624.0,1800.0
2024-02-26,3439079.0,1275320.0,217914.0,187542.0,30867.0,873604.0,6969.0
2024-02-27,3802458.0,1332209.0,233207.0,208042.0,33571.0,893537.0,7659.0
2024-02-28,3784177.0,1290829.0,228110.0,199671.0,33664.0,889784.0,7428.0
2024-02-29,3905888.0,1334777.0,232010.0,204828.0,33637.0,957616.0,7295.0
2024-03-01,3573658.0,1276428.0,181633.0,157348.0,33416.0,968878.0,6220.0
2024-03-02,2094029.0,689029.0,98266.0,85586.0,19380.0,823629.0,2084.0
2024-03-03,1961510.0,686787.0,93906.0,85095.0,21351.0,857039.0,1981.0
2024-03-04,3539671.0,1319592.0,219565.0,188845.0,32231.0,887009.0,7229.0
2024-03-05,3819514.0,1263377.0,236999.0,204515.0,34277.0,868487.0,7344.0
2024-03-06,3865589.0,1273337.0,225080.0,198040.0,35207.0,890058.0,7555.0
2024-03-07,3893731.0,1334827.0,226926.0,197659.0,34235.0,941815.0,7414.0
2024-03-08,3685219.0,1291469.0,226372.0,192899.0,34613.0,987695.0,6588.0
2024-03-09,2128635.0,747405.0,113368.0,97183.0,19661.0,857351.0,2174.0
2024-03-10,1803578.0,630566.0,90567.0,77768.0,20080.0,818114.0,1750.0
2024-03-11,3497588.0,1270081.0,218755.0,188108.0,31600.0,869087.0,6854.0
2024-03-12,3988438.0,1370319.0,239002.0,213584.0,34978.0,911441.0,7820.0
2024-03-13,4024943.0,1377062.0,237603.0,212582.0,36469.0,937527.0,8100.0
2024-03-14,4049186.0,1368263.0,240124.0,211962.0,36111.0,970105.0,7658.0
2024-03-15,3643013.0,1275542.0,227481.0,199285.0,33266.0,986807.0,6558.0
2024-03-16,2553056.0,838318.0,138156.0,129667.0,20796.0,924262.0,3108.0
2024-03-17,1972170.0,625861.0,103993.0,86964.0,20237.0,862748.0,2078.0
2024-03-18,3482565.0,1296423.0,221451.0,190770.0,31905.0,895292.0,7072.0
2024-03-19,3869116.0,1336910.0,242771.0,210028.0,34899.0,909501.0,7795.0
2024-03-20,3886104.0,1334002.0,234446.0,206030.0,35998.0,927404.0,7700.0
2024-03-21,3862248.0,1317112.0,228782.0,200037.0,35097.0,947309.0,7292.0
2024-03-22,3581959.0,1251225.0,225175.0,187489.0,33549.0,975518.0,6299.0
2024-03-23,1863863.0,587004.0,95770.0,77331.0,17633.0,733638.0,1766.0
2024-03-24,1912946.0,653413.0,95973.0,80451.0,22334.0,861573.0,1890.0
2024-03-25,3583716.0,1281676.0,224068.0,192720.0,31947.0,902281.0,7032.0
2024-03-26,3969793.0,1355991.0,239790.0,211566.0,34874.0,914666.0,7754.0
2024-03-27,4014011.0,1342695.0,241268.0,207744.0,35627.0,943920.0,7628.0
2024-03-28,3910547.0,1223847.0,239840.0,200583.0,34416.0,954143.0,6780.0
2024-03-29,3372535.0,1096254.0,241583.0,198343.0,30293.0,966343.0,5092.0
2024-03-30,2526569.0,801723.0,135355.0,111061.0,19891.0,906427.0,2748.0
2024-03-31,1936295.0,606411.0,121273.0,98458.0,23316.0,933446.0,2096.0
2024-04-01,3321989.0,1168598.0,208291.0,180107.0,30083.0,917643.0,6053.0
2024-04-02,3900061.0,1247638.0,234615.0,206753.0,34415.0,889922.0,7289.0
2024-04-03,3890305.0,1162660.0,222764.0,195001.0,34971.0,851814.0,6815.0
2024-04-04,4100733.0,1339531.0,232730.0,201745.0,34712.0,957042.0,7180.0
2024-04-05,3800800.0,1263607.0,225107.0,202580.0,34503.0,981699.0,6309.0
2024-04-06,2477127.0,822825.0,128106.0,117095.0,21444.0,928096.0,2555.0
2024-04-07,1899641.0,651153.0,101624.0,94103.0,21759.0,875089.0,2033.0
2024-04-08,3506719.0,1258402.0,220359.0,194106.0,31777.0,879783.0,6873.0
2024-04-09,4042674.0,1366571.0,251964.0,228390.0,36151.0,965630.0,7937.0
2024-04-10,3791945.0,1245909.0,235585.0,216591.0,35534.0,946464.0,7115.0
2024-04-11,4000485.0,1315916.0,241215.0,205013.0,35354.0,963140.0,7326.0
2024-04-12,3668439.0,1240823.0,225168.0,191755.0,33701.0,979494.0,6265.0
2024-04-13,2535112.0,824356.0,120351.0,110542.0,21606.0,930759.0,2609.0
2024-04-14,2068885.0,664358.0,103711.0,93633.0,21766.0,897470.0,2145.0
2024-04-15,3704177.0,1319005.0,233386.0,203835.0,32975.0,933433.0,7374.0
2024-04-16,4033514.0,1370151.0,243835.0,220030.0,35869.0,941739.0,8017.0
2024-04-17,4021256.0,1347870.0,243323.0,214829.0,35970.0,942089.0,7805.0
2024-04-18,3966226.0,1303010.0,230634.0,203859.0,34816.0,955479.0,7271.0
2024-04-19,3705782.0,1278086.0,223518.0,205809.0,33749.0,1000275.0,6252.0
2024-04-20,2537525.0,830016.0,125999.0,123804.0,21228.0,949195.0,2793.0
2024-04-21,1918237.0,651681.0,101817.0,98834.0,20807.0,873632.0,2017.0
2024-04-22,3219677.0,1146285.0,229680.0,206229.0,29919.0,902943.0,6171.0
2024-04-23,3522218.0,1176798.0,238274.0,221191.0,31727.0,869972.0,7063.0
2024-04-24,3608010.0,1180243.0,233010.0,215927.0,32658.0,880348.0,6847.0
2024-04-25,3723894.0,1191480.0,242243.0,217219.0,32999.0,962228.0,6820.0
2024-04-26,3431590.0,1143792.0,229885.0,198590.0,31859.0,955900.0,5647.0
2024-04-27,2506779.0,801494.0,123192.0,109447.0,20591.0,911900.0,2479.0
2024-04-28,2084950.0,649572.0,100214.0,91619.0,21057.0,881076.0,1965.0
2024-04-29,3323706.0,1161990.0,225362.0,201385.0,30504.0,866723.0,6385.0
2024-04-30,3638986.0,1193514.0,240862.0,218592.0,32717.0,872347.0,6886.0
2024-05-01,4032791.0,1350660.0,230682.0,205030.0,35701.0,954842.0,7757.0
2024-05-02,4061242.0,1349838.0,235003.0,210951.0,36244.0,980830.0,7475.0
2024-05-03,3780888.0,1285012.0,226880.0,204190.0,34860.0,1004571.0,6516.0
2024-05-04,2563658.0,849249.0,123516.0,122719.0,22523.0,951334.0,2769.0
2024-05-05,1889174.0,578132.0,99491.0,87988.0,20709.0,819681.0,2571.0
2024-05-06,3652105.0,1295794.0,229643.0,200506.0,33424.0,930298.0,6869.0
2024-05-07,4098321.0,1375535.0,250953.0,227303.0,36309.0,954763.0,7966.0
2024-05-08,4087477.0,1350511.0,244202.0,221059.0,36981.0,969162.0,7623.0
2024-05-09,4086528.0,1354139.0,247959.0,218370.0,35927.0,999321.0,7344.0
2024-05-10,3677268.0,1212090.0,228020.0,195091.0,34539.0,1001911.0,5894.0
2024-05-11,2648580.0,845713.0,134051.0,117308.0,22810.0,1004157.0,3078.0
2024-05-12,1858872.0,559614.0,114118.0,98717.0,24531.0,930720.0,1755.0
2024-05-13,3703066.0,1264180.0,244216.0,209794.0,31980.0,953646.0,7137.0
2024-05-14,4116655.0,1343633.0,260745.0,226656.0,35800.0,964136.0,7698.0
2024-05-15,4114615.0,1288427.0,248434.0,219840.0,36951.0,942648.0,7856.0
2024-05-16,4105026.0,1306481.0,243988.0,215601.0,35940.0,985179.0,7590.0
2024-05-17,3816914.0,1270674.0,241980.0,215838.0,34945.0,1023765.0,6569.0
2024-05-18,2691368.0,792454.0,131709.0,130279.0,21562.0,969098.0,2855.0
2024-05-19,2121485.0,657256.0,112130.0,106408.0,22305.0,939438.0,2228.0
2024-05-20,3682061.0,1291703.0,236846.0,216450.0,32417.0,956799.0,7160.0
2024-05-21,4029557.0,1349876.0,252506.0,234587.0,35819.0,962058.0,7775.0
2024-05-22,4104021.0,1357841.0,258544.0,233098.0,36940.0,975096.0,8086.0
2024-05-23,3863099.0,1275297.0,250848.0,215083.0,34785.0,1011195.0,7442.0
2024-05-24,3583244.0,1243655.0,250907.0,209130.0,33663.0,1034556.0,6663.0
2024-05-25,2347159.0,805680.0,135961.0,120036.0,20733.0,924855.0,3031.0
2024-05-26,2019012.0,652393.0,120709.0,101017.0,22762.0,905197.0,2710.0
2024-05-27,1667890.0,594031.0,99975.0,81042.0,12673.0,742353.0,2123.0
2024-05-28,3825781.0,1300611.0,257078.0,227311.0,34485.0,967869.0,7609.0
2024-05-29,4006764.0,1309889.0,254749.0,227379.0,36435.0,943930.0,8090.0
2024-05-30,3979959.0,1301028.0,253843.0,219887.0,35372.0,997110.0,7550.0
2024-05-31,3688627.0,1257526.0,245017.0,211027.0,35020.0,1020563.0,6644.0
2024-06-01,2446153.0,848601.0,128555.0,110948.0,22726.0,999068.0,2980.0
2024-06-02,1978037.0,651637.0,114504.0,92567.0,22640.0,940743.0,2339.0
2024-06-03,3611491.0,1294956.0,225413.0,197640.0,33679.0,946610.0,7168.0
2024-06-04,3979793.0,1327963.0,255090.0,233237.0,36865.0,957990.0,7800.0
2024-06-05,4051943.0,1338427.0,264512.0,230173.0,37800.0,985722.0,7942.0
2024-06-06,3774324.0,1207899.0,245631.0,219447.0,35234.0,978812.0,7059.0
2024-06-07,3752412.0,1254339.0,252098.0,214062.0,35464.0,1035803.0,6393.0
2024-06-08,2673220.0,842779.0,159020.0,135138.0,23371.0,998451.0,3150.0
2024-06-09,2134551.0,680981.0,132945.0,107497.0,22435.0,962131.0,2492.0
2024-06-10,3702212.0,1355986.0,240121.0,211542.0,32970.0,959576.0,7701.0
2024-06-11,3995425.0,1390440.0,259101.0,230796.0,36206.0,951147.0,8500.0
2024-06-12,3977760.0,1355294.0,256255.0,224305.0,36693.0,928453.0,8138.0
2024-06-13,3936941.0,1310210.0,254575.0,221855.0,35363.0,964740.0,7675.0
2024-06-14,3517062.0,1212740.0,247019.0,204586.0,34757.0,1011986.0,5973.0
2024-06-15,2431810.0,851502.0,142102.0,122409.0,23580.0,1022686.0,3104.0
2024-06-16,1897201.0,653946.0,130133.0,109303.0,24200.0,997278.0,2245.0
2024-06-17,3325104.0,1172762.0,242993.0,215241.0,31993.0,956532.0,6466.0
2024-06-18,3920839.0,1314338.0,260538.0,242116.0,36105.0,988738.0,7713.0
2024-06-19,3046320.0,1068172.0,232540.0,206582.0,26431.0,969020.0,4527.0
2024-06-20,3857797.0,1275626.0,255683.0,227113.0,36445.0,1020534.0,7217.0
2024-06-21,3500365.0,1191812.0,244215.0,211543.0,34695.0,1022507.0,6166.0
2024-06-22,2385207.0,793674.0,133102.0,119962.0,21970.0,977336.0,2743.0
2024-06-23,1908786.0,648887.0,118067.0,103892.0,21789.0,953693.0,2061.0
2024-06-24,3467845.0,1227231.0,246269.0,213904.0,33300.0,975173.0,6820.0
2024-06-25,3831447.0,1269567.0,271783.0,232410.0,36669.0,1002164.0,7685.0
2024-06-26,3901100.0,1267408.0,264126.0,226518.0,36344.0,1020784.0,7314.0
2024-06-27,3776811.0,1214263.0,255215.0,227648.0,35155.0,1032517.0,7170.0
2024-06-28,3522732.0,1141168.0,255739.0,211914.0,34111.0,1037403.0,6305.0
2024-06-29,2454997.0,780229.0,138769.0,119738.0,21904.0,977287.0,2948.0
2024-06-30,2002269.0,583751.0,126526.0,108244.0,20851.0,885430.0,2268.0
2024-07-01,3273546.0,1156904.0,216906.0,185943.0,32979.0,954908.0,6947.0
2024-07-02,3542073.0,1216755.0,234535.0,207844.0,35200.0,951968.0,7431.0
2024-07-03,3409357.0,1198766.0,237577.0,205176.0,36949.0,1003052.0,6758.0
2024-07-04,1992244.0,643119.0,117030.0,101274.0,17646.0,752680.0,2939.0
2024-07-05,2700734.0,1001854.0,207314.0,183222.0,28776.0,854313.0,4563.0
2024-07-06,2100877.0,758425.0,119417.0,110386.0,19730.0,857713.0,2688.0
2024-07-07,1804572.0,642652.0,120316.0,105041.0,22640.0,909616.0,2167.0
2024-07-08,3228784.0,1176713.0,226613.0,199454.0,33105.0,945690.0,6499.0
2024-07-09,3605032.0,1236657.0,249970.0,219843.0,35500.0,927603.0,7176.0
2024-07-10,3691835.0,1252733.0,249781.0,210993.0,37417.0,957143.0,7393.0
2024-07-11,3688029.0,1233678.0,246250.0,209174.0,35691.0,993245.0,6914.0
2024-07-12,3261074.0,1120310.0,231084.0,191828.0,34090.0,979245.0,5586.0
2024-07-13,2203283.0,743154.0,123988.0,107166.0,20949.0,912958.0,2700.0
2024-07-14,1869670.0,633752.0,119283.0,97038.0,22682.0,947148.0,2160.0
2024-07-15,3259800.0,1160722.0,233209.0,202008.0,32763.0,950682.0,6398.0
2024-07-16,3594150.0,1209152.0,249559.0,220620.0,35468.0,943841.0,6828.0
2024-07-17,3651756.0,1210515.0,248424.0,214137.0,36547.0,956017.0,6845.0
2024-07-18,3637826.0,1218605.0,241785.0,211370.0,36119.0,1005727.0,7085.0
2024-07-19,3372874.0,1207102.0,243438.0,206922.0,34718.0,1018050.0,6480.0
2024-07-20,2269647.0,803868.0,131910.0,125050.0,19961.0,980583.0,2688.0
2024-07-21,1877704.0,659004.0,126169.0,111438.0,21664.0,962715.0,2080.0
2024-07-22,3235343.0,1168226.0,231813.0,215087.0,32431.0,937858.0,6510.0
2024-07-23,3606656.0,1211237.0,247915.0,229841.0,35110.0,928295.0,7177.0
2024-07-24,3656472.0,1220410.0,249158.0,224862.0,36652.0,947798.0,7260.0
2024-07-25,3638351.0,1220056.0,255367.0,214281.0,35373.0,990676.0,6850.0
2024-07-26,3288849.0,1154709.0,247475.0,201321.0,34431.0,1012046.0,5946.0
2024-07-27,2306948.0,809660.0,138344.0,125101.0,22582.0,982745.0,2991.0
2024-07-28,1851383.0,645704.0,121226.0,99516.0,22027.0,943306.0,2214.0
2024-07-29,3202281.0,1147023.0,233537.0,200999.0,32067.0,928486.0,6240.0
2024-07-30,3590241.0,1228387.0,251398.0,220120.0,34911.0,937334.0,7217.0
2024-07-31,3576343.0,1213507.0,248316.0,213562.0,35765.0,958860.0,7018.0
2024-08-01,3544663.0,1208275.0,229131.0,194439.0,35878.0,1008364.0,6902.0
2024-08-02,3153955.0,1111340.0,215453.0,181008.0,34487.0,987721.0,5784.0
2024-08-03,2200373.0,741482.0,123922.0,109769.0,22133.0,938339.0,2852.0
2024-08-04,1752861.0,588249.0,108959.0,92383.0,22186.0,885224.0,2099.0
2024-08-05,3222601.0,1154644.0,234345.0,192078.0,33112.0,955722.0,6375.0
2024-08-06,3462581.0,1130325.0,234650.0,207212.0,35331.0,898384.0,6974.0
2024-08-07,3511253.0,1117450.0,239223.0,202867.0,36667.0,920296.0,6593.0
2024-08-08,3490217.0,1108956.0,230083.0,196259.0,35509.0,940729.0,6466.0
2024-08-09,3041276.0,1039488.0,215973.0,170622.0,32193.0,907512.0,5202.0
2024-08-10,2356405.0,777613.0,133623.0,119101.0,22199.0,949079.0,3156.0
2024-08-11,1918748.0,614435.0,121004.0,103975.0,22996.0,925152.0,2552.0
2024-08-12,3169180.0,1106072.0,231099.0,191415.0,33127.0,925367.0,6337.0
2024-08-13,3491612.0,1158412.0,242459.0,205674.0,35503.0,907386.0,7002.0
2024-08-14,3544668.0,1182980.0,242186.0,202330.0,37606.0,961969.0,7028.0
2024-08-15,3495671.0,1182864.0,241573.0,196106.0,36343.0,961969.0,6528.0
2024-08-16,3198733.0,1123673.0,235035.0,185953.0,34676.0,1004704.0,5596.0
2024-08-17,2256233.0,767022.0,135948.0,112928.0,22797.0,954849.0,2880.0
2024-08-18,1713050.0,578595.0,106004.0,82177.0,20897.0,853807.0,1953.0
2024-08-19,3076559.0,1090594.0,224656.0,183503.0,31668.0,931369.0,5870.0
2024-08-20,3475888.0,1164259.0,250304.0,211051.0,34985.0,952393.0,6877.0
2024-08-21,3498651.0,1159036.0,247076.0,204853.0,36401.0,958433.0,6910.0
2024-08-22,3427911.0,1140225.0,245912.0,199777.0,34997.0,985469.0,6458.0
2024-08-23,3209666.0,1095768.0,235738.0,196218.0,33653.0,999865.0,5827.0
2024-08-24,2332624.0,776019.0,146684.0,119252.0,22523.0,975307.0,3025.0
2024-08-25,1905818.0,629302.0,130885.0,101267.0,22347.0,946696.0,2309.0
2024-08-26,3113498.0,1104199.0,244138.0,186630.0,31233.0,935864.0,5896.0
2024-08-27,3477101.0,1177841.0,261771.0,201834.0,34997.0,949649.0,6713.0
2024-08-28,3516674.0,1203770.0,257194.0,195873.0,36079.0,972274.0,6656.0
2024-08-29,3438760.0,1203629.0,261935.0,192714.0,35044.0,992852.0,6446.0
2024-08-30,3152242.0,1132406.0,255954.0,195334.0,33968.0,1004458.0,5287.0
2024-08-31,2158004.0,771634.0,149890.0,119313.0,21518.0,923923.0,2471.0
2024-09-01,1969350.0,658803.0,120499.0,95622.0,22880.0,896413.0,2149.0
2024-09-02,2007446.0,629636.0,134118.0,95598.0,14939.0,854109.0,2571.0
2024-09-03,3629404.0,1323572.0,263763.0,220831.0,35977.0,959389.0,7337.0
2024-09-04,3868854.0,1372412.0,271660.0,225508.0,38623.0,935127.0,7588.0
2024-09-05,4033322.0,1434726.0,262639.0,220098.0,37475.0,966058.0,7475.0
2024-09-06,3794952.0,1397369.0,258126.0,202757.0,36478.0,999365.0,6606.0
2024-09-07,2479639.0,841695.0,137291.0,105974.0,21477.0,912521.0,2874.0
2024-09-08,2101048.0,724969.0,120584.0,98767.0,23760.0,914241.0,2280.0
2024-09-09,3811344.0,1458059.0,247296.0,214384.0,35327.0,930561.0,7724.0
2024-09-10,4182405.0,1510358.0,263027.0,233290.0,38230.0,951227.0,8495.0
2024-09-11,4214707.0,1489570.0,263710.0,228252.0,39031.0,921770.0,9107.0
2024-09-12,4232214.0,1515496.0,263539.0,228985.0,38778.0,984868.0,8174.0
2024-09-13,3911412.0,1442741.0,254945.0,219747.0,37297.0,1016290.0,6989.0
2024-09-14,2706474.0,913017.0,145099.0,136864.0,24473.0,1002908.0,3402.0
2024-09-15,2161737.0,705080.0,128174.0,118303.0,24154.0,946517.0,2605.0
2024-09-16,3821428.0,1473843.0,254618.0,215601.0,35319.0,934600.0,7734.0
2024-09-17,4189311.0,1536675.0,268678.0,232809.0,38667.0,945571.0,8503.0
2024-09-18,4232888.0,1539412.0,281624.0,229697.0,39300.0,963160.0,8603.0
2024-09-19,4255184.0,1547727.0,272725.0,226944.0,38515.0,997635.0,8367.0
2024-09-20,3933048.0,1471585.0,270065.0,215673.0,36687.0,1019966.0,7029.0
2024-09-21,2744632.0,950423.0,160150.0,133469.0,23611.0,980137.0,3736.0
2024-09-22,2131910.0,737715.0,131192.0,102752.0,23164.0,936446.0,2560.0
2024-09-23,3898806.0,1457916.0,250701.0,218237.0,34543.0,922758.0,7994.0
2024-09-24,4323708.0,1500066.0,270524.0,240779.0,37488.0,927777.0,8938.0
2024-09-25,4335945.0,1487149.0,267471.0,236202.0,37829.0,935215.0,8904.0
2024-09-26,4295723.0,1467648.0,264141.0,228971.0,37117.0,963068.0,8216.0
2024-09-27,3945383.0,1438524.0,258258.0,221034.0,35968.0,1010505.0,6992.0
2024-09-28,2557982.0,863284.0,134408.0,132177.0,22142.0,922085.0,2928.0
2024-09-29,1959363.0,664367.0,117572.0,102805.0,22340.0,869345.0,2782.0
2024-09-30,3849138.0,1486507.0,256547.0,217897.0,34701.0,924795.0,7845.0
2024-10-01,4179363.0,1546620.0,247737.0,218836.0,38299.0,922245.0,9716.0
2024-10-02,4068073.0,1504660.0,258854.0,227124.0,38330.0,941325.0,9543.0
2024-10-03,3627528.0,1333760.0,246586.0,217197.0,35952.0,926733.0,7273.0
2024-10-04,3506654.0,1313232.0,251723.0,215328.0,35371.0,947077.0,6361.0
2024-10-05,2710146.0,953356.0,142657.0,148928.0,23775.0,966857.0,4086.0
2024-10-06,2065294.0,737760.0,111257.0,105906.0,23677.0,912831.0,2534.0
2024-10-07,3847055.0,1478576.0,250063.0,220335.0,35754.0,917137.0,8833.0
2024-10-08,4256950.0,1554839.0,275934.0,235974.0,39100.0,945208.0,10259.0
2024-10-09,4313211.0,1555422.0,275026.0,234694.0,39877.0,957877.0,9926.0
2024-10-10,4329161.0,1534201.0,272428.0,233710.0,38911.0,990350.0,9495.0
2024-10-11,3868564.0,1435476.0,257460.0,224122.0,37027.0,1021735.0,7977.0
2024-10-12,2587128.0,940999.0,149093.0,144234.0,23525.0,957916.0,3409.0
2024-10-13,2153429.0,744866.0,127619.0,120235.0,23354.0,911708.0,3574.0
2024-10-14,3066851.0,1076828.0,240501.0,225263.0,26827.0,911104.0,5124.0
2024-10-15,4284818.0,1487706.0,270652.0,249266.0,38788.0,955621.0,9369.0
2024-10-16,4357117.0,1495298.0,279608.0,236091.0,39579.0,950912.0,9783.0
2024-10-17,4309633.0,1496057.0,277906.0,237000.0,37093.0,942095.0,9362.0
2024-10-18,4030998.0,1443165.0,272133.0,229999.0,36732.0,993477.0,8258.0
2024-10-19,2752350.0,930951.0,156212.0,147214.0,24053.0,981152.0,3588.0
2024-10-20,2176476.0,733271.0,127452.0,122789.0,24069.0,939223.0,2606.0
2024-10-21,3842315.0,1471964.0,247857.0,219983.0,35133.0,937487.0,8975.0
2024-10-22,4218881.0,1528809.0,268294.0,237771.0,38656.0,932275.0,9628.0
2024-10-23,4276606.0,1537563.0,257031.0,233881.0,39211.0,930104.0,9629.0
2024-10-24,4304831.0,1484054.0,260193.0,232459.0,36754.0,931734.0,9653.0
2024-10-25,4019790.0,1376080.0,262815.0,223941.0,36635.0,983885.0,8083.0
2024-10-26,2828539.0,960099.0,143111.0,148103.0,24066.0,988039.0,3423.0
2024-10-27,2208683.0,740417.0,120849.0,115917.0,23888.0,918610.0,2556.0
2024-10-28,3983168.0,1473020.0,253923.0,229873.0,35666.0,926409.0,8936.0
2024-10-29,4378791.0,1514830.0,272526.0,249585.0,38621.0,939734.0,9803.0
2024-10-30,4417951.0,1533630.0,267007.0,246035.0,40468.0,970092.0,9878.0
2024-10-31,4340272.0,1423507.0,257756.0,221856.0,37639.0,952775.0,8741.0
2024-11-01,3780874.0,1290003.0,213535.0,185052.0,37306.0,947020.0,6363.0
2024-11-02,2817106.0,924453.0,138761.0,134522.0,24481.0,941777.0,3273.0
2024-11-03,2602870.0,647668.0,132720.0,123028.0,21758.0,796346.0,4095.0
2024-11-04,3949699.0,1450761.0,243884.0,216014.0,36716.0,908080.0,7765.0
